n_atoms,dimension,parameterization,optimizer,seed,best_energy,target_energy,gap,target_relative_gap,success,within_1_percent,within_5_percent,within_10_percent,population_size,nominal_full_generations_per_restart,restarts,pair_traversals,pair_terms_evaluated,objective_calls,gradient_calls,wall_seconds,measured_pair_seconds,estimated_optimizer_overhead_seconds,overlap_pairs,projected_candidates,reference_structure_audited
98,294,free,lbfgs-multistart,2060775769102701759,-5.21186187346440079e2,-5.43665360999999962e2,2.24791736535598830e1,4.13474450757952278e-2,false,false,true,true,,,4,1979,9406187,1991,3654,0.044514618,0.029759260,0.014755358,7471,0,true
98,294,free,lbfgs-multistart,2181635377049592256,-5.18623111780395220e2,-5.43665360999999962e2,2.50422492196047415e1,4.60618811055809457e-2,false,false,true,true,,,4,12295,58438135,12312,23452,0.440528307,0.296319879,0.144208428,6979,0,true
98,294,free,lbfgs-multistart,3949547420586920845,-5.22816153784153357e2,-5.43665360999999962e2,2.08492072158466044e1,3.83493389711223598e-2,false,false,true,true,,,4,3141,14929173,3175,5626,0.068665454,0.046734327,0.021931127,5969,0,true
98,294,free,lbfgs-multistart,6365254708925833423,-5.21643788369539834e2,-5.43665360999999962e2,2.20215726304601276e1,4.05057489591655814e-2,false,false,true,true,,,4,1820,8650460,1828,3401,0.044229244,0.029398941,0.014830303,6653,0,true
98,294,free,lbfgs-multistart,6379556273658887373,-5.26914451996540151e2,-5.43665360999999962e2,1.67509090034598103e1,3.08110654183462174e-2,false,false,true,true,,,4,7242,34421226,7252,13641,0.188134523,0.122095269,0.066039254,7822,0,true
98,294,free,lbfgs-multistart,11995429414818333901,-5.22616770890578891e2,-5.43665360999999962e2,2.10485901094210703e1,3.87160772404278181e-2,false,false,true,true,,,4,7284,34620852,7296,13887,0.191140099,0.123325106,0.067814993,7883,0,true
98,294,free,lbfgs-multistart,13002821441637278240,-5.18846883953066026e2,-5.43665360999999962e2,2.48184770469339355e1,4.56502820067176129e-2,false,false,true,true,,,4,2165,10290245,2180,3939,0.077202796,0.051268332,0.025934464,6561,0,true
98,294,free,lbfgs-multistart,13858579061593168584,-5.16228003211379132e2,-5.43665360999999962e2,2.74373577886208295e1,5.04673642222735475e-2,false,false,false,true,,,4,7215,34292895,7235,13614,0.259521660,0.172399446,0.087122214,6513,0,true
98,294,free,lbfgs-multistart,15470961719969680748,-5.26613579464509371e2,-5.43665360999999962e2,1.70517815354905906e1,3.13644803563098290e-2,false,false,true,true,,,4,7079,33646487,7102,13309,0.205152955,0.133207832,0.071945123,7941,0,true
98,294,free,lbfgs-multistart,17254318372267541395,-5.15241809440140173e2,-5.43665360999999962e2,2.84235515598597885e1,5.22813362756428951e-2,false,false,false,true,,,4,2783,13227599,2816,4803,0.066306507,0.046007094,0.020299413,6027,0,true
98,294,free,random,2060775769102701759,1.53216082839234105e2,-5.43665360999999962e2,6.96881443839234066e2,1.28182057167926522e0,false,false,false,false,,,,20000,95060000,20000,0,0.813536468,0.522913843,0.290622625,0,0,true
98,294,free,random,2181635377049592256,1.51899480376667981e2,-5.43665360999999962e2,6.95564841376667914e2,1.27939885685795596e0,false,false,false,false,,,,20000,95060000,20000,0,1.092655038,0.706669443,0.385985595,0,0,true
98,294,free,random,3949547420586920845,8.11058361564189738e1,-5.43665360999999962e2,6.24771197156418907e2,1.14918338002486609e0,false,false,false,false,,,,20000,95060000,20000,0,0.814618742,0.516434642,0.298184100,0,0,true
98,294,free,random,6365254708925833423,1.46300184829668126e2,-5.43665360999999962e2,6.89965545829668145e2,1.26909969868333805e0,false,false,false,false,,,,20000,95060000,20000,0,0.777283058,0.510661078,0.266621980,0,0,true
98,294,free,random,6379556273658887373,1.35984819013454057e2,-5.43665360999999962e2,6.79650180013454019e2,1.25012595756207112e0,false,false,false,false,,,,20000,95060000,20000,0,1.095931227,0.700069362,0.395861865,0,0,true
98,294,free,random,11995429414818333901,1.91103977614102689e2,-5.43665360999999962e2,7.34769338614102708e2,1.35151030638147041e0,false,false,false,false,,,,20000,95060000,20000,0,0.918875321,0.592497879,0.326377442,0,0,true
98,294,free,random,13002821441637278240,1.63202384321471726e2,-5.43665360999999962e2,7.06867745321471716e2,1.30018904279883252e0,false,false,false,false,,,,20000,95060000,20000,0,1.036995436,0.680022587,0.356972849,0,0,true
98,294,free,random,13858579061593168584,1.63211458942743718e2,-5.43665360999999962e2,7.06876819942743623e2,1.30020573435566678e0,false,false,false,false,,,,20000,95060000,20000,0,1.084769885,0.690217937,0.394551948,0,0,true
98,294,free,random,15470961719969680748,1.24130349387466040e2,-5.43665360999999962e2,6.67795710387465988e2,1.22832124003476117e0,false,false,false,false,,,,20000,95060000,20000,0,1.289073116,0.831550892,0.457522224,0,0,true
98,294,free,random,17254318372267541395,1.65433115513462127e2,-5.43665360999999962e2,7.09098476513462060e2,1.30429217563018907e0,false,false,false,false,,,,20000,95060000,20000,0,1.307431602,0.855280441,0.452151161,0,0,true
