angle_deg,nominal_db,envelope_min_db,envelope_max_db
47.94481490779082,-24.215786505172364,-33.18454945710422,-16.421472785226086
47.987600490058476,-24.173179016227934,-33.307070496899485,-16.40689099059976
48.03042157051896,-24.1315490084623,-33.427581941444444,-16.392647142376173
48.0732782616531,-24.090889595267303,-33.54588936244013,-16.37874200680011
48.11617067648999,-24.05119408050089,-33.66179288991654,-16.365176326058386
48.159098928610796,-24.01245595407266,-33.7750879672874,-16.35195081868303
48.202063132152496,-23.974668887689596,-33.88556623853003,-16.33906617994389
48.245063401811805,-23.937826730757553,-33.9930165702442,-16.326523082231407
48.28809985284902,-23.901923506431345,-34.09722620862797,-16.31432217542879
48.33117260109194,-23.866953407808857,-34.197982068208105,-16.30246408727431
48.37428176293973,-23.832910794263505,-34.29507214555058,-16.29094942371337
48.41742745536704,-23.79979018791019,-34.388287047203555,-16.27977876924053
48.4606097959279,-23.767586270199473,-34.47742161691394,-16.268952687231323
48.50382890275988,-23.736293878636584,-34.562276642835194,-16.258471720264424
48.547084894588025,-23.705908003619463,-34.64266062120408,-16.248336390433582
48.590377890729144,-23.676423785392462,-34.718391548975475,-16.238547199649737
48.633708011095884,-23.647836511111553,-34.78929871440779,-16.229104629933264
48.677075376200946,-23.620141612017335,-34.85522445179503,-16.220009143696476
48.72048010716133,-23.593334660711633,-34.916025824660124,-16.211261184016173
48.76392232570256,-23.567411368535133,-34.97157620093568,-16.202861174896668
48.80740215416309,-23.542367583041568,-35.02176668412386,-16.194809521522863
48.85091971549862,-23.518199285566254,-35.066507366207496,-16.18710661050388
48.894475133286456,-23.494902588885324,-35.10572837122383,-16.17975281010692
48.938068531729954,-23.47247373496303,-35.13938066282771,-16.172748470481665
48.98170003566303,-23.450909092783768,-35.16743659474337,-16.166093923874897
49.02536977055467,-23.43020515626721,-35.18989018949915,-16.159789484835905
49.06907786251347,-23.410358542262433,-35.20675713801306,-16.15383545041204
49.1128244382922,-23.391365988620485,-35.21807452008908,-16.148232100335182
49.15660962529253,-23.373224352340934,-35.223900253398085,-16.14297969719846
49.20043355156967,-23.355930607791997,-35.22431228566005,-16.138078486623716
49.24429634583709,-23.339481845000996,-35.21940755124164,-16.133528697419614
49.28819813747127,-23.323875268013225,-35.20930071892947,-16.129330541730248
49.332139056516596,-23.309108193317734,-35.194122762036045,-16.125484215174552
49.376119233690154,-23.29517804833769,-35.174019385110924,-16.121989896976373
49.42013880038668,-23.282082369983314,-35.14914934329141,-16.118847750085074
49.464197888683444,-23.26981880326647,-35.119682690761856,-16.116057921287144
49.50829663134534,-23.25838509997424,-35.085798993991645,-16.113620541308215
49.55243516182987,-23.24777911740093,-35.047685543515755,-16.11153572490615
49.59661361429231,-23.237998817135555,-35.00553559521852,-16.109803570954455
49.640832123590705,-23.22904226390525,-34.95954666856166,-16.108424162516894
49.68509082529124,-23.220907624471433,-34.90991892522108,-16.107397566912567
49.729389855673375,-23.213593166578338,-34.85685364733681,-16.10672383577181
49.77372935173516,-23.207097257952363,-34.800551830265654,-16.10640300508284
49.818109451198566,-23.201418365351188,-34.74121290051522,-16.106435095229273
49.8625302925149,-23.196555053661005,-34.679033565572574,-16.106820111018173
49.90699201487023,-23.1925059850414,-34.61420679872752,-16.107558041699047
49.9514947581909,-23.189269918116196,-34.546920958807924,-16.108648860973464
49.99603866314903,-23.186845707209358,-34.477359042026436,-16.110092526995302
50.0406238711682,-23.185232301625515,-34.405698060901685,-16.111888982361975
50.085250524429036,-23.18442874497321,-34.33210854346565,-16.11403815409606
50.12991876587497,-23.184434174530235,-34.25675414465287,-16.116539953617604
50.17462873921792,-23.18524782065119,-34.17979136087047,-16.119394276707343
50.219380588944254,-23.186869006214643,-34.10136933821817,-16.12260100346024
50.26417446032054,-23.189297146110263,-34.02162976460048,-16.12615999822969
50.309010499399584,-23.192531746764992,-33.94070683601455,-16.13007110956235
50.353888853026284,-23.19657240570713,-33.85872728754801,-16.134334170123456
50.39880966884387,-23.201418811167702,-33.77581048003073,-16.138948996612555
50.44377309529986,-23.207070741718823,-33.692068533816226,-16.14391538966987
50.48877928165236,-23.213528065947283,-33.607606501784595,-16.14923313377278
50.533828377976135,-23.220790742164073,-33.52252257431675,-16.154901997122955
50.57892053516908,-23.228858818148286,-33.4369083096816,-16.160921731523747
50.62405590495848,-23.23773243092446,-33.35084888396318,-16.16729207224765
50.669234639907465,-23.247411806573865,-33.26442335532599,-16.17401273789427
50.714456893421435,-23.257897260078106,-33.17770493806383,-16.181083430238317
50.7597228197547,-23.269189195194706,-33.09076128248278,-16.18850383406772
50.80503257401705,-23.281288104364364,-33.00365475723417,-16.19627361701188
50.850386312180454,-23.294194568648724,-32.91644273123079,-16.20439242935984
50.89578419108573,-23.307909257698523,-32.82917785274904,-16.212859903868445
50.94122636844949,-23.32243292975152,-32.74190832374088,-16.221675655560468
50.98671300287095,-23.337766431659055,-32.65467816775663,-16.230839281512406
51.032244253838904,-23.353910698941345,-32.56752749020683,-16.240350360632164
51.077820281738695,-23.37086675587022,-32.48049272998321,-16.250208453426307
51.12344124785941,-23.38863571557966,-32.39360690170646,-16.26041310175719
51.16910731440099,-23.40721878020171,-32.30689982808621,-16.2709638285892
51.2148186444815,-23.426617241029533,-32.22039836205629,-16.281860137724976
51.26057540214435,-23.446832478704735,-32.13412659850906,-16.293101513530708
51.306377752365854,-23.467865963429418,-32.04810607557466,-16.30468742065089
51.35222586106257,-23.489719255202004,-31.962355965500933,-16.316617303712306
51.398119895098915,-23.512394004076125,-31.87689325527403,-16.328890587017305
51.44406002229467,-23.53589195044122,-31.791732917190583,-16.34150667422598
51.49004641143285,-23.560214925325134,-31.706888069642943,-16.354464948027655
51.53607923226737,-23.585364850716562,-31.62237012842543,-16.367764769801127
51.582158655530954,-23.611343739907184,-31.538188948896,-16.381405479263858
51.628284852943,-23.63815369785231,-31.45435295935154,-16.395386394109963
51.67445799721774,-23.665796921549266,-31.370869285987865,-16.409706809637107
51.72067826207226,-23.694275700431056,-31.287743869825558,-16.424365998361626
51.76694582223471,-23.723592416776786,-31.204981575979875,-16.439363209622865
51.813260853452554,-23.753749546134095,-31.12258629565881,-16.454697669175374
51.859623532501026,-23.78474965775533,-31.040561041260265,-16.47036857877002
51.90603403719151,-23.816595415044127,-30.958908034937252,-16.48637511572327
51.95249254638016,-23.849289576011504,-30.877628790987078,-16.50271643247485
51.99899923997638,-23.88283499373907,-30.79672419241078,-16.519391656133365
52.045554298951764,-23.91723461684939,-30.71619456197294,-16.53639988801074
52.09215790534879,-23.952491489978243,-30.63603972808501,-16.553740203143896
52.13881024228979,-23.988608754250514,-30.556259085813284,-16.571411649805277
52.185511493985864,-24.025589647753918,-30.47685165330659,-16.589413249000824
52.232261845746116,-24.06343750601078,-30.39781612391753,-16.607743993956227
52.279061483986816,-24.102155762443065,-30.31915091428333,-16.626402849590814
52.32591059624069,-24.141747948829845,-30.24085420861317,-16.64538875197966
52.372809371166284,-24.182217695751632,-30.23842308405484,-16.664700607803017
52.41975799855759,-24.22356873302082,-30.342503186703695,-16.684337293784036
52.46675666935357,-24.265804890092472,-30.446916525668417,-16.704297656113937
52.5138055756479,-24.30893009645265,-30.55157701170858,-16.724580509865035
52.56090491069875,-24.352948381979726,-30.656391805291317,-16.745184638391503
52.6080548689388,-24.397863877274006,-30.76126099570044,-16.766108792717876
52.655255645985214,-24.44368081395063,-30.866077291207468,-16.787351690915223
52.702507438649825,-24.490403524890915,-30.970725725961643,-16.808912017465257
52.749810444949325,-24.53803644444531,-31.07508339009637,-16.830788422611995
52.79716486411575,-24.58658410858235,-31.179019190437103,-16.85297952170127
52.84457089660691,-24.636051154977267,-31.282393650102208,-16.87548389450834
52.89202874411699,-24.68644232303175,-31.385058756191334,-16.898300084553163
52.93953860958727,-24.737762453817336,-31.486857865635418,-16.921426598403592
52.987100697217,-24.790016489934693,-31.587625680090994,-16.944861904966956
53.03471521247437,-24.843209475278037,-31.721128598259057,-16.96860443476945
53.08238236210757,-24.897346554695822,-31.879861888086353,-16.99265257922403
53.13010235415599,-24.952432973536038,-32.041763543007335,-17.01700468988655
53.17787539796159,-25.00847407706502,-32.20693066305587,-17.041659077700576
53.22570170418041,-25.065475309746155,-32.37546530834292,-17.06661401223065
53.27358148479408,-25.12344221436601,-32.54747482742734,-17.09186772088476
53.321514953121564,-25.18238043099158,-32.72307221152503,-17.117418388125564
53.36950232383111,-25.24229569574355,-32.90237647676007,-17.143264154671
53.41754381295215,-25.303193839368213,-33.08551307682917,-17.16940311668456
53.46563963788749,-25.36508078558827,-33.272614348619584,-17.195833324955053
53.51379001742556,-25.42796254921321,-33.4638199934929,-17.222552784066615
53.56199517175284,-25.4918452339871,-33.65927759710146,-17.249559451559083
53.61025532246644,-25.556735030149333,-33.859143190740205,-17.27685123707897
53.658570692586785,-25.62263821168341,-34.06358185734107,-17.304426001521506
53.70694150657042,-25.689561133225777,-34.272768385260676,-17.332281556164247
53.755367990323116,-25.757510226603756,-34.48688797297292,-17.360415661792203
53.80385037121294,-25.826491996972297,-34.70613698762471,-17.388826027815757
53.85238887808362,-25.896513018511573,-34.93072378006507,-17.417510311380905
53.90098374126791,-25.96757992964943,-35.160869558385166,-17.446466116472955
53.94963519260134,-26.039699427767104,-35.3968093210652,-17.475690993014044
53.998343465435916,-26.11287826334392,-35.63879284940555,-17.505182435955167
54.0471087946541,-26.187123233491995,-35.88708575681809,-17.534937884362897
54.09593141668284,-26.262441174830865,-36.14197058952885,-17.564954720502122
54.14481156950796,-26.338838955644384,-36.40374796890887,-17.59523026891489
54.19374949268855,-26.416323467260128,-36.67273775954818,-17.62576179549649
54.2427454273716,-26.494901614585796,-36.94928023861434,-17.656546506569356
54.291799616306726,-26.574580305731175,-37.23373723006431,-17.687581547955528
54.34091230386124,-26.655366440640307,-37.52649315061114,-17.718864004048815
54.39008373603525,-26.737266898650873,-37.82795589116092,-17.750390896887396
54.43931416047701,-26.820288524891033,-38.13855742522798,-17.78215918522769
54.48860382649843,-26.904438115418536,-38.458753991099975,-17.81416576362073
54.53795298509072,-26.98972240099749,-38.78902563234405,-17.8464074614919
54.58736188894043,-27.0761480294017,-39.12987479479994,-17.878881042225537
54.636830792445416,-27.163721546121703,-39.48182355792634,-17.91158320225471
54.68635995173123,-27.25244937334812,-39.84540891102474,-17.944510570158574
54.735949624667434,-27.342337787087242,-40.22117525203153,-17.977659705767223
54.78560007088452,-27.433392892261473,-40.60966296321108,-18.011027099276777
54.83531155179065,-27.525620595627895,-41.011391470239786,-18.04460917037479
54.88508433058884,-27.619026576342314,-41.42683457462074,-18.07840226737834
54.93491867229414,-27.71361625397818,-41.85638500859656,-18.112402666385638
54.98481484375137,-27.809394753800003,-42.300304033426826,-18.14660657044349
55.03477311365273,-27.906366869070418,-42.758650426628826,-18.181010108731133
55.084793752555825,-28.00453702016074,-43.23118135796018,-18.21560933576333
55.13487703290178,-28.103909210212006,-43.71721552082811,-18.250400230613412
55.185023229033796,-28.204486977080748,-44.215446802987096,-18.285378696158904
55.23523261721572,-28.30627334128103,-44.723695616842924,-18.32054055835082
55.28550547565099,-28.409270749619274,-45.238586640326126,-18.355881565509353
55.33584208450166,-28.513481014193562,-45.755149711472896,-18.39139738764715
55.38624272590792,-28.61890524641266,-46.26636091162949,-18.427083615822863
55.43670768400764,-28.725543785665536,-46.76268153653487,-18.46293576152675
55.48723724495624,-28.833396122251305,-47.23172046763345,-18.49894925610043
55.5378316969468,-28.94246081415819,-47.65823544932317,-18.535119450193292
55.58849133023055,-29.052735397256964,-48.024764689023726,-18.571441613257672
55.639216437137385,-29.164216288452405,-48.3131567209324,-18.607910933084927
55.690007312096895,-29.27689868131837,-48.50703204930369,-18.644522515385475
55.7408642516594,-29.390776433717072,-48.59473814781516,-18.681271383414288
55.791787554517626,-29.505841946891017,-48.57186289856206,-18.7181524776451
55.84277752152824,-29.62208603549812,-48.442274162682466,-18.755160655495644
55.893834455734044,-29.73949778804875,-48.21720714257718,-18.79229069110646
55.944958662386114,-29.858064417196417,-47.912820969699446,-18.82953727517552
55.996150448966574,-29.977771099336383,-47.547239821438026,-18.866895014852524
56.047410125211414,-30.098600802964917,-47.138037673902986,-18.904358433693936
56.09873800313375,-30.22053410527542,-46.70064211789557,-18.941921971682927
56.15013439704719,-30.34354899648672,-46.2476490374081,-18.979579985316025
56.20159962358991,-30.467620671443257,-45.7887883160968,-19.017326747759874
56.253134001748606,-30.59272130807728,-45.331246355647764,-19.055156449080346
56.304737852883065,-30.71881983240212,-44.88012363203051,-19.093063196547394
56.35641150075086,-30.84588166979602,-44.438896188434704,-19.131041015017804
56.40815527153261,-30.9738684824636,-44.009819666076595,-19.169083847399236
56.45996949385737,-31.102737893109694,-43.59425682056764,-19.207185555198013
56.51185449882849,-31.23244319504877,-43.19293087495976,-19.2453399191533
56.563810620049686,-31.36293304919995,-42.80611567026233,-19.283540639960798
56.615838193651726,-31.49415116868669,-42.4337755000365,-19.32178133908845
56.667937558319174,-31.626035992081203,-42.07566646751711,-19.36005555968654
56.72010905531774,-31.758520346712057,-41.731409147512444,-19.39835676759536
56.7723530285218,-31.891531103887303,-41.40054019091322,-19.43667835245247
