angle_deg,uniform_db,optimized_db,chebyshev_reference_db
13.061688718970595,-20.4812221442689,-8.826169484381623,-9.184374728722569
13.091099245597045,-20.0716391668765,-8.736216814424472,-9.092208757871592
13.120513283290656,-19.678354334804528,-8.646938075964282,-9.000746858716802
13.149930841064036,-19.300076803677953,-8.558327274668425,-8.909982135283549
13.17935192793894,-18.935665745518193,-8.470378526513892,-8.819907829527706
13.208776552946253,-18.5841079563351,-8.383086055101108,-8.730517317648905
13.238204725126025,-18.2444994921683,-8.296444189050984,-8.641804106528904
13.267636453527468,-17.91603049402176,-8.210447359482618,-8.553761830290465
13.297071747209056,-17.597972559429316,-8.125090097568048,-8.466384246971216
13.326510615238504,-17.28966816441927,-8.040367032161996,-8.379665235308718
13.355953066692821,-16.990521748913388,-7.956272887503204,-8.293598791631567
13.385399110658284,-16.69999216120921,-7.872802480985257,-8.20817902685289
13.414848756230555,-16.417586220240345,-7.789950720993806,-8.12340016356156
13.444302012514651,-16.14285320286455,-7.707712604808526,-8.039256533208013
13.473758888625005,-15.875380101122252,-7.6260832165668315,-7.9557425733804665
13.503219393685438,-15.614787523912511,-7.5450577252878,-7.872852825168425
13.532683536829275,-15.360726140784472,-7.464631382953391,-7.790581930609601
13.56215132719931,-15.112873584006552,-7.384799522645795,-7.708924630217767
13.591622773947877,-14.870931739818811,-7.305557556738357,-7.627875760587849
13.621097886236816,-14.634624371633205,-7.226900975138637,-7.547430252075906
13.65057667323759,-14.403695027529281,-7.148825343581279,-7.467583126550535
13.680059144131256,-14.177905192191236,-7.071326301969643,-7.388329495213732
13.709545308108526,-13.95703264979834,-6.994399562764009,-7.3096645564882134
13.739035174369743,-13.74087002961666,-6.918040909415229,-7.231583593969032
13.768528752124991,-13.529223510355468,-6.842246194841661,-7.154081974436709
13.798026050594077,-13.321911662935566,-6.767011339948724,-7.077155145930244
13.82752707900657,-13.118764414294343,-6.692332332189035,-7.000798635877388
13.857031846601812,-12.919622117347112,-6.618205224162258,-6.925008049280494
13.88654036262899,-12.724334714313585,-6.5446261322527475,-6.849779066955421
13.916052636347148,-12.532760982384186,-6.471591235304502,-6.775107443822328
13.945568677025213,-12.344767852187658,-6.399096773331639,-6.700989007245979
13.975088493942005,-12.160229790788357,-6.327139046263634,-6.627419655424211
14.004612096386316,-11.97902824201562,-6.255714412723709,-6.554395355822416
14.034139493656916,-11.801051117849966,-6.184819288839961,-6.481912143653079
14.06367069506259,-11.626192335375073,-6.114450147087646,-6.40996612039827
14.09320570992213,-11.45435139448355,-6.044603515162049,-6.338553452374099
14.122744547564432,-11.285432992105022,-5.975275974880461,-6.267670369335142
14.152287217328494,-11.119346669231582,-5.906464161112993,-6.197313163118102
14.181833728563452,-10.956006487448938,-5.838164760740798,-6.127478186322999
14.211384090628576,-10.79533073206268,-5.770374511641286,-6.058161851030865
14.240938312893372,-10.63724163923661,-5.703090201698934,-5.989360627556372
14.270496404737562,-10.481665144850808,-5.636308667841616,-5.921071043234801
14.30005837555115,-10.328530653035685,-5.570026795101067,-5.85328968124171
14.329624234734382,-10.17777082256143,-5.504241515697257,-5.78601317944468
14.359193991697884,-10.029321369453633,-5.438949808145361,-5.719238229285564
14.388767655862619,-9.88312088437931,-5.3741486963852845,-5.652961574692846
14.418345236659952,-9.739110663495156,-5.309835248932631,-5.587180011022735
14.447926743531639,-9.59723455158515,-5.24600657805077,-5.5218903840283895
14.477512185929925,-9.457438796430074,-5.182659838942996,-5.4570895888559035
14.507101573317529,-9.319671913458587,-5.1197922289646325,-5.392774569066817
14.536694915167692,-9.183884559819917,-5.057400986854294,-5.328942315685916
14.566292220964218,-9.05002941710196,-4.995483391983622,-5.2655898662736185
14.595893500201464,-8.91806108199252,-4.934036763625334,-5.202714304022359
14.625498762384435,-8.787935964245632,-4.873058460238485,-5.1403127568758356
14.65510801702878,-8.65961219137613,-4.812545878771134,-5.0783823966709365
14.684721273660841,-8.533049519555874,-4.752496453979354,-5.01692043830123
14.714338541817643,-8.408209250234279,-4.692907657762511,-4.955924138901716
14.743959831046991,-8.285054152046428,-4.633776998513974,-4.895390797053725
14.773585150907468,-8.163548387612419,-4.5751020204872885,-4.835317752009931
14.80321451096849,-8.043657444863957,-4.516880303176934,-4.775702382938452
14.832847920810265,-7.925348072566884,-4.459109460713687,-4.716542108185759
14.862485390023945,-7.808588219734778,-4.401787141273673,-4.657834384557461
14.892126928211573,-7.693346978656235,-4.344911026501288,-4.599576706616943
14.921772544986156,-7.579594531279343,-4.288478830945194,-4.541766606000922
14.951422249971655,-7.467302098719298,-4.232488301507345,-4.484401650751735
14.981076052803072,-7.356441893672513,-4.176937216904294,-4.427479444665479
15.010733963126462,-7.24698707553978,-4.121823387140922,-4.370997626656075
15.040395990598974,-7.138911708074533,-4.06714465299589,-4.314953870134329
15.070062144888833,-7.0321907193883675,-4.0128988855187995,-4.2593458824019566
15.099732435675467,-6.926799864157202,-3.9590839855383275,-4.204171404059672
15.129406872649467,-6.822715687885296,-3.9056978831815785,-4.149428208429501
15.159085465512666,-6.719915493093449,-3.852738537403922,-4.0951141009904815
15.188768223978116,-6.618377307308835,-3.800203935529397,-4.041226918827695
15.2184551577702,-6.518079852741828,-3.748092092800947,-3.9877645300938718
15.248146276624603,-6.41900251754511,-3.6964010519407764,-3.934724833483703
15.2778415902884,-6.321125328556331,-3.6451288827201465,-3.8821057577201348
15.307541108520013,-6.22442892543388,-3.5942736815386906,-3.8299052610525655
15.33724484108933,-6.128894536100574,-3.5438335710125823,-3.7781213307663326
15.366952797777701,-6.034503953417451,-3.493806699571837,-3.726751982703535
15.396664988377982,-5.941239513013935,-3.444191241066144,-3.6757952607946365
15.426381422694531,-5.8490840722067,-3.3949853943792787,-3.625249236600724
15.456102110543313,-5.758020989943074,-3.3461873830514954,-3.5751120088658777
15.485827061751886,-5.668034107710723,-3.2977954549102204,-3.5253817030797645
15.515556286159455,-5.579107731357539,-3.249807881708419,-3.476056471049845
15.545289793616885,-5.491226613770801,-3.202222958770719,-3.427134490483243
15.57502759398677,-5.404375938366654,-3.1550390046468073,-3.3786139645776094
15.604769697143452,-5.318541303345671,-3.1082543607722934,-3.330493121621267
15.634516112973062,-5.2337087066716625,-3.0618673911365257,-3.282770214601963
15.664266851373524,-5.149864531734726,-3.015876481957489,-3.2354435208243313
15.694021922254649,-5.066995533660942,-2.9702800413632398,-3.1885113415354804
15.723781335538128,-4.985088826234753,-2.925076499080137,-3.141972001558895
15.753545101157595,-4.904131869400944,-2.880264306127401,-3.09582384893617
15.783313229058615,-4.824112457316106,-2.8358419345180987,-3.0500652545765705
15.813085729198788,-4.745018706920404,-2.7918078769660197,-3.0046946119139077
15.842862611547732,-4.666839047003284,-2.748160646598809,-2.959710336570975
15.872643886087173,-4.589562207737457,-2.7048987766768122,-2.9151108660310228
15.902429562810893,-4.5131772106575605,-2.6620208203177413,-2.870894659316325
15.93221965172486,-4.4376733590606205,-2.6195253502267764,-2.8270601966733624
15.962014162847229,-4.3630402288079635,-2.5774109584322993,-2.783605979264874
15.991813106208378,-4.289267659507981,-2.5356762560268526,-2.740530528868223
16.021616491850907,-4.216345746061632,-2.4943198729134313,-2.6978323875802634
16.051424329829757,-4.144264830552284,-2.453340457556693,-2.655510117528161
16.081236630212185,-4.073015494464021,-2.4127366767393266,-2.6135623005864255
16.111053403077833,-4.002588551212114,-2.372507215323197,-2.5719875380997403
16.140874658518715,-3.932975038971136,-2.3326507760153503,-2.530784450611633
16.170700406639337,-3.8641662137862767,-2.2931660791385085,-2.4899516775985715
16.200530657556655,-3.7961535429551403,-2.254051862406304,-2.449487877209723
16.23036542140019,-3.7289286986669707,-2.2153068807028466,-2.4093917260119655
16.26020470831196,-3.6624835518878847,-2.176929905866775,-2.3696619187402126
16.290048528446633,-3.5968101664803216,-2.1389197264793904,-2.330297168052696
16.319896891971492,-3.5319007935466717,-2.1012751476571543,-2.29129620429138
16.349749809066523,-3.467747865986581,-2.06399499084813,-2.25265777524717
16.37960728992437,-3.4043439932586725,-2.0270780936325576,-2.2143806459299844
16.409469344750473,-3.3416819563372457,-1.9905233095271724,-2.1764635983433136
16.43933598376306,-3.2797547028558256,-1.954329507793493,-2.138905431263463
16.469207217193176,-3.2185553424291053,-1.918495573249799,-2.1017049600232274
16.49908305528473,-3.158077142145739,-1.8830204060868367,-2.06486101629993
16.528963508294545,-3.098313522224326,-1.8479029216869904,-2.028372447907587
16.55884858649239,-3.0392580518260526,-1.8131420504471332,-1.9922381185934266
16.58873830016104,-2.9809044450170226,-1.7787367376047967,-1.956456907838313
16.61863265959624,-2.9232465568742287,-1.744685943067861,-1.9210277106613027
16.648531675106856,-2.8662783797287967,-1.7109886412473807,-1.8859494374279215
16.678435357014823,-2.8099940395412766,-1.6776438208937843,-1.851221013662391
16.70834371565525,-2.7543877924032083,-1.644650484936199,-1.81684137986352
16.73825676137638,-2.699454021160077,-1.6120076503249687,-1.7828094913243038
16.768174504539722,-2.6451872321502705,-1.5797143478770543,-1.74912431795499
16.79809695552003,-2.591582052056017,-1.5477696221245956,-1.7157848441097248
16.82802412470538,-2.5386332248612646,-1.5161725311663359,-1.6827900684166135
16.85795602249715,-2.486335608912662,-1.4849221465219655,-1.6501390036111452
16.887892659310133,-2.434684174079185,-1.4540175529891908,-1.617830676372801
16.91783404557254,-2.3836739990069433,-1.4234578485036775,-1.5858641271650145
16.947780191726057,-2.3333002684652113,-1.3932421440016478,-1.5542384100781677
16.977731108225843,-2.2835582707803557,-1.3633695632852145,-1.5229525926757972
17.007686805540622,-2.234443395353953,-1.3338392428901864,-1.4920057558436528
17.037647294152713,-2.185951130262371,-1.3046503319565863,-1.461396993641864
17.067612584558063,-2.138077059934351,-1.2758019921016006,-1.4311254131599278
17.09758268726625,-2.0908168629039494,-1.2472933972950653,-1.4011901343746258
17.127557612800608,-2.0441663096356684,-1.2191237337372638,-1.3715902900105739
17.157537371698197,-1.9981212604195675,-1.1912921997392274,-1.34232502540367
17.187521974509895,-1.9526776633334104,-1.163798005605298,-1.3133934983671298
17.217511431800364,-1.9078315522696843,-1.1366403735180504,-1.2847948790601937
17.247505754148186,-1.863579045024803,-1.1098185374253753,-1.2565283498593462
17.277504952145854,-1.8199163414486732,-1.083331742929858,-1.228593105232139
17.30750903639982,-1.7768397216521432,-1.0571792471802963,-1.2009883516134365
17.33751801753052,-1.7343455442705078,-1.031360318765409,-1.1737133072841714
17.367531906172445,-1.692430244780834,-1.0058742376095322,-1.146767202252353
17.39755071297418,-1.6510903338715586,-0.9807202948704984,-1.120149278136549
17.427574448598445,-1.6103223958622703,-0.9558977928394735,-1.0938587880515935
17.457603123722098,-1.5701230871721648,-0.9314060448428594,-1.0678949964966142
17.487636749036238,-1.5304891348352485,-0.9072443751460444,-1.0422571792451676
17.51767533524622,-1.4914173350610007,-0.8834121188592001,-1.016944623237658
17.547718893071703,-1.4529045518387456,-0.8599086218448994,-0.9919566264758195
17.577767433246663,-1.414947715584454,-0.8367332406276822,-0.9672924979193941
17.60782096651949,-1.3775438218282874,-0.813885342305332,-0.9429515573847123
17.637879503652986,-1.340689929941898,-0.7913643044620791,-0.918933135445435
17.66794305542446,-1.3043831619039126,-0.7691695150835185,-0.8952365733352147
17.69801163262567,-1.2686207011025754,-0.7473003724733351,-0.8718612228524082
17.728085246063,-1.2333997911740275,-0.7257562851716475,-0.8488064462665121
17.758163906557407,-1.1987177348755442,-0.7045366718751677,-0.8260716162267074
17.78824762494452,-1.1645718929922153,-0.6836409613589456,-0.8036561156721052
17.81833641207462,-1.1309596832762943,-0.6630685923998468,-0.7815593377439383
17.848430278812753,-1.0978785794179675,-0.6428190137015222,-0.7597806856994265
17.87852923603875,-1.0653261100468046,-0.6228916838211073,-0.738319572827475
17.90863329464727,-1.0332998577627672,-0.6032860710974046,-0.7171754223661242
17.9387424655478,-1.001797458196046,-0.5840016535807014,-0.6963476674216896
17.968856759664796,-0.9708165990946006,-0.5650379189640062,-0.6758357508895331
17.998976187937643,-0.9403550194389034,-0.5463943645158795,-0.6556391253765775
18.029100761320755,-0.9104105085828158,-0.5280704970147333,-0.6357572531253735
18.059230490783555,-0.8809809054200156,-0.510065832684602,-0.6161896059398398
18.089365387310597,-0.8520640975750375,-0.49237989713230096,-0.5969356651125111
18.11950546190157,-0.8236580206184396,-0.4750122252860942,-0.5779949213533747
18.149650725571362,-0.7957606573052325,-0.4579623613357231,-0.5593668747202498
18.17980118935004,-0.7683700368360684,-0.4412298586738509,-0.5410510345506891
18.20995686428301,-0.7414842341403278,-0.42481427983883885,-0.5230469193952793
18.240117761430977,-0.7151013691807867,-0.4087151964589137,-0.5053540569525115
18.27028389187001,-0.6892196062790418,-0.392932189197667,-0.4879719840050425
18.300455266691625,-0.6638371534612484,-0.37746484770086175,-0.4709002463573725
18.330631897002743,-0.6389522618236215,-0.36231277054457306,-0.45413839877498335
18.360813793925857,-0.6145632249170717,-0.3474755651845682,-0.43768600492476084
18.391000968598977,-0.5906683781506465,-0.33295284790701846,-0.4215426373168841
18.421193432175752,-0.5672660982131681,-0.3187442437804223,-0.40570787724798113
18.451391195825426,-0.5443548025126446,-0.3048493866088375,-0.3901813147457018
18.48159427073299,-0.5219329486329648,-0.29126791888625614,-0.3749625485144872
18.511802668099165,-0.49999903380754307,-0.27799949175228333,-0.3600511858827154
18.542016399140476,-0.47855159440937545,-0.2650437649489639,-0.34544684275112375
18.572235475089236,-0.4575892054572555,-0.25240040677886494,-0.331149143542463
18.602459907193712,-0.43711048013756815,-0.24006909406424456,-0.3171577211523824
18.632689706718068,-0.417114069341514,-0.22804951210749363,-0.3034722169015975
18.662924884942484,-0.39759866121724174,-0.2163413546526595,-0.2900922804892309
